,Model,Displ,Cyl,Trans,Drive,Fuel,Sales_Area,Stnd,Underhood_ID,Veh_Class,Air_Pollution_Score,FE_Calc_Appr,City_MPG,Hwy_MPG,Cmb_MPG,Unadj_Cmb_MPG,Greenhouse_Gas_Score,SmartWay
2076,SUBARU Legacy,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,B5,8FJXB02.5NVD,small car,6,Drv,20,27,22,29.2274,6,no
2077,SUBARU Legacy,2.5,(4 cyl),Auto-S4,4WD,Gasoline,FA,B5,8FJXB02.5MXG,small car,6,Drv,20,27,22,29.3687,6,no
2078,SUBARU Legacy,2.5,(4 cyl),Auto-S4,4WD,Gasoline,FA,B5,8FJXB02.5NVD,small car,6,Drv,20,27,22,29.3687,6,no
2079,SUBARU Legacy,2.5,(4 cyl),Man-6,4WD,Gasoline,CA,L2,8FJXB02.5PYH,small car,6,Drv,17,24,20,25.5267,6,no
2080,SUBARU Legacy,2.5,(4 cyl),Auto-S5,4WD,Gasoline,CA,L2,8FJXB02.5PYH,small car,6,Drv,18,24,20,26.1235,6,no
2081,SUBARU Legacy,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,L2,8FJXB02.5PYH,small car,6,Drv,19,25,21,27.3126,6,no
2082,SUBARU Legacy,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,L2,8FJXB02.5MXG,small car,6,Drv,20,27,22,29.2274,6,no
2083,SUBARU Legacy,2.5,(4 cyl),Auto-S4,4WD,Gasoline,CA,L2,8FJXB02.5MXG,small car,6,Drv,20,27,22,29.3687,6,no
2084,SUBARU Legacy,3.0,(6 cyl),Auto-S5,4WD,Gasoline,FA,B5,8FJXB03.6TSF,small car,6,Drv,17,24,20,25.6256,6,no
2085,SUBARU Legacy,3.0,(6 cyl),Auto-S5,4WD,Gasoline,CA,L2,8FJXB03.6TSF,small car,6,Drv,17,24,20,25.6256,6,no
2086,SUBARU Outback Sport,2.5,(4 cyl),Man-6,4WD,Gasoline,FA,B5,8FJXB02.5PYH,station wagon,6,Drv,17,23,19,24.8319,5,no
2087,SUBARU Outback Sport,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,B5,8FJXB02.5PYH,station wagon,6,Drv,19,25,21,27.3126,6,no
2088,SUBARU Outback Sport,2.5,(4 cyl),Auto-S4,4WD,Gasoline,FA,B5,8FJXB02.5PYH,station wagon,6,Drv,20,25,22,28.5514,6,no
2089,SUBARU Outback Sport,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,B5,8FJXB02.5MXG,station wagon,6,Drv,20,27,22,29.2274,6,no
2090,SUBARU Outback Sport,2.5,(4 cyl),Auto-S4,4WD,Gasoline,FA,B5,8FJXB02.5MXG,station wagon,6,Drv,20,27,22,29.3687,6,no
2091,SUBARU Outback Sport,2.5,(4 cyl),Man-6,4WD,Gasoline,CA,L2,8FJXB02.5PYH,station wagon,6,Drv,17,23,19,24.8319,5,no
2092,SUBARU Outback Sport,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,L2,8FJXB02.5PYH,station wagon,6,Drv,19,25,21,27.3126,6,no
2093,SUBARU Outback Sport,2.5,(4 cyl),Auto-S4,4WD,Gasoline,CA,L2,8FJXB02.5PYH,station wagon,6,Drv,20,25,22,28.5514,6,no
2094,SUBARU Outback Sport,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,L2,8FJXB02.5MXG,station wagon,6,Drv,20,27,22,29.2274,6,no
2095,SUBARU Outback Sport,2.5,(4 cyl),Auto-S4,4WD,Gasoline,CA,L2,8FJXB02.5MXG,station wagon,6,Drv,20,27,22,29.3687,6,no
2096,SUBARU Outback Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,S2,8FJXB02.5NVD,SUV,9.5,Drv,19,26,22,28.3275,6,yes
2097,SUBARU Outback Wagon,2.5,(4 cyl),Auto-S4,4WD,Gasoline,CA,S2,8FJXB02.5NVD,SUV,9.5,Drv,20,26,22,29.2439,6,yes
2098,SUBARU Outback Wagon,2.5,(4 cyl),Auto-S5,4WD,Gasoline,FA,B5,8FJXB02.5PYH,SUV,6,Drv,18,24,20,25.9779,6,no
2099,SUBARU Outback Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,B5,8FJXB02.5PYH,SUV,6,Drv,18,24,20,26.2491,6,no
2100,SUBARU Outback Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,B5,8FJXB02.5MXG,SUV,6,Drv,19,26,22,28.3275,6,no
2101,SUBARU Outback Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,B5,8FJXB02.5NVD,SUV,6,Drv,19,26,22,28.3275,6,no
2102,SUBARU Outback Wagon,2.5,(4 cyl),Auto-S4,4WD,Gasoline,FA,B5,8FJXB02.5MXG,SUV,6,Drv,20,26,22,29.2439,6,no
2103,SUBARU Outback Wagon,2.5,(4 cyl),Auto-S4,4WD,Gasoline,FA,B5,8FJXB02.5NVD,SUV,6,Drv,20,26,22,29.2439,6,no
2104,SUBARU Outback Wagon,2.5,(4 cyl),Auto-S5,4WD,Gasoline,CA,L2,8FJXB02.5PYH,SUV,6,Drv,18,24,20,25.9779,6,no
2105,SUBARU Outback Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,L2,8FJXB02.5PYH,SUV,6,Drv,18,24,20,26.2491,6,no
2106,SUBARU Outback Wagon,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,L2,8FJXB02.5MXG,SUV,6,Drv,19,26,22,28.3275,6,no
2107,SUBARU Outback Wagon,2.5,(4 cyl),Auto-S4,4WD,Gasoline,CA,L2,8FJXB02.5MXG,SUV,6,Drv,20,26,22,29.2439,6,no
2108,SUBARU Outback Wagon,3.0,(6 cyl),Auto-S5,4WD,Gasoline,FA,B5,8FJXB03.6TSF,SUV,6,Drv,17,24,20,26.1042,6,no
2109,SUBARU Outback Wagon,3.0,(6 cyl),Auto-S5,4WD,Gasoline,CA,L2,8FJXB03.6TSF,SUV,6,Drv,17,24,20,26.1042,6,no
2110,SUBARU Tribeca,3.6,(6 cyl),Auto-S5,4WD,Gasoline,FA,B5,8FJXB03.6TSF,SUV,6,Drv,16,21,18,23.2105,5,no
2111,SUBARU Tribeca,3.6,(6 cyl),Auto-S5,4WD,Gasoline,CA,L2,8FJXB03.6TSF,SUV,6,Drv,16,21,18,23.2105,5,no
2112,SUZUKI Forenza,2.0,(4 cyl),Auto-4,2WD,Gasoline,FC,U2,8GDXV02.0D04,small car,7,Drv,19,28,22,28.9921,6,yes
2113,SUZUKI Forenza,2.0,(4 cyl),Man-5,2WD,Gasoline,FC,U2,8GDXV02.0D04,small car,7,Drv,20,28,23,30.1545,7,yes
2114,SUZUKI Forenza,2.0,(4 cyl),Auto-4,2WD,Gasoline,FC,B5,8GDXV02.0D04,small car,6,Drv,19,28,22,28.9921,6,no
2115,SUZUKI Forenza,2.0,(4 cyl),Man-5,2WD,Gasoline,FC,B5,8GDXV02.0D04,small car,6,Drv,20,28,23,30.1545,7,yes
2116,SUZUKI Forenza Wagon,2.0,(4 cyl),Auto-4,2WD,Gasoline,FC,U2,8GDXV02.0D04,station wagon,7,Drv,19,27,22,28.3659,6,yes
2117,SUZUKI Forenza Wagon,2.0,(4 cyl),Man-5,2WD,Gasoline,FC,U2,8GDXV02.0D04,station wagon,7,Drv,19,27,22,29.0841,6,yes
2118,SUZUKI Forenza Wagon,2.0,(4 cyl),Auto-4,2WD,Gasoline,FC,B5,8GDXV02.0D04,station wagon,6,Drv,19,27,22,28.3659,6,no
2119,SUZUKI Forenza Wagon,2.0,(4 cyl),Man-5,2WD,Gasoline,FC,B5,8GDXV02.0D04,station wagon,6,Drv,19,27,22,29.0841,6,no
2120,SUZUKI Grand Vitara,2.7,(6 cyl),Man-5,2WD,Gasoline,FA,B5,8SKXT2.745E1,SUV,6,Drv,16,22,18,23.7566,5,no
2121,SUZUKI Grand Vitara,2.7,(6 cyl),Auto-L5,2WD,Gasoline,FA,B5,8SKXT2.745E1,SUV,6,Drv,17,22,19,24.848,5,no
2122,SUZUKI Grand Vitara,2.7,(6 cyl),Man-5,4WD,Gasoline,FA,B5,8SKXT2.745E1,SUV,6,Drv,16,21,18,23.3786,5,no
2123,SUZUKI Grand Vitara,2.7,(6 cyl),Auto-L5,4WD,Gasoline,FA,B5,8SKXT2.745E1,SUV,6,Drv,17,21,19,24.2613,5,no
2124,SUZUKI Grand Vitara,2.7,(6 cyl),Man-5,2WD,Gasoline,CA,L2,8SKXT2.745E1,SUV,6,Drv,16,22,18,23.7566,5,no
2125,SUZUKI Grand Vitara,2.7,(6 cyl),Auto-L5,2WD,Gasoline,CA,L2,8SKXT2.745E1,SUV,6,Drv,17,22,19,24.848,5,no
2126,SUZUKI Grand Vitara,2.7,(6 cyl),Man-5,4WD,Gasoline,CA,L2,8SKXT2.745E1,SUV,6,Drv,16,21,18,23.3786,5,no
2127,SUZUKI Grand Vitara,2.7,(6 cyl),Auto-L5,4WD,Gasoline,CA,L2,8SKXT2.745E1,SUV,6,Drv,17,21,19,24.2613,5,no
2128,SUZUKI Reno,2.0,(4 cyl),Auto-4,2WD,Gasoline,FC,U2,8GDXV02.0D04,small car,7,Drv,19,28,22,28.9921,6,yes
2129,SUZUKI Reno,2.0,(4 cyl),Man-5,2WD,Gasoline,FC,U2,8GDXV02.0D04,small car,7,Drv,20,28,23,30.1545,7,yes
2130,SUZUKI Reno,2.0,(4 cyl),Auto-4,2WD,Gasoline,FC,B5,8GDXV02.0D04,small car,6,Drv,19,28,22,28.9921,6,no
2131,SUZUKI Reno,2.0,(4 cyl),Man-5,2WD,Gasoline,FC,B5,8GDXV02.0D04,small car,6,Drv,20,28,23,30.1545,7,yes
2132,SUZUKI SX4,2.0,(4 cyl),Man-5,2WD,Gasoline,FA,B5,8SKXV1.995D1,small car,6,Drv,22,30,25,33.404,7,yes
2133,SUZUKI SX4,2.0,(4 cyl),Auto-L4,2WD,Gasoline,FA,B5,8SKXV1.995D1,small car,6,Drv,23,31,26,34.0987,8,yes
2134,SUZUKI SX4,2.0,(4 cyl),Man-5,4WD,Gasoline,FA,B5,8SKXV1.995D1,station wagon,6,Drv,21,28,24,30.7593,7,yes
2135,SUZUKI SX4,2.0,(4 cyl),Auto-L4,4WD,Gasoline,FA,B5,8SKXV1.995D1,station wagon,6,Drv,21,28,24,30.9893,7,yes
2136,SUZUKI SX4,2.0,(4 cyl),Man-5,2WD,Gasoline,FA,B5,8SKXV1.995D1,station wagon,6,Drv,22,30,25,32.8197,7,yes
2137,SUZUKI SX4,2.0,(4 cyl),Auto-L4,2WD,Gasoline,FA,B5,8SKXV1.995D1,station wagon,6,Drv,22,30,25,33.1891,7,yes
2138,SUZUKI SX4,2.0,(4 cyl),Man-5,2WD,Gasoline,CA,L2,8SKXV1.995D1,small car,6,Drv,22,30,25,33.404,7,yes
2139,SUZUKI SX4,2.0,(4 cyl),Auto-L4,2WD,Gasoline,CA,L2,8SKXV1.995D1,small car,6,Drv,23,31,26,34.0987,8,yes
2140,SUZUKI SX4,2.0,(4 cyl),Man-5,4WD,Gasoline,CA,L2,8SKXV1.995D1,station wagon,6,Drv,21,28,24,30.7593,7,yes
2141,SUZUKI SX4,2.0,(4 cyl),Auto-L4,4WD,Gasoline,CA,L2,8SKXV1.995D1,station wagon,6,Drv,21,28,24,30.9893,7,yes
2142,SUZUKI SX4,2.0,(4 cyl),Man-5,2WD,Gasoline,CA,L2,8SKXV1.995D1,station wagon,6,Drv,22,30,25,32.8197,7,yes
2143,SUZUKI SX4,2.0,(4 cyl),Auto-L4,2WD,Gasoline,CA,L2,8SKXV1.995D1,station wagon,6,Drv,22,30,25,33.1891,7,yes
2144,SUZUKI XL7,3.6,(6 cyl),Auto-S5,2WD,Gasoline,FC,B4,8GMXT03.6150,SUV,7,Drv,16,22,18,18.3969,5,no
2145,SUZUKI XL7,3.6,(6 cyl),Auto-S5,4WD,Gasoline,FC,B4,8GMXT03.6150,SUV,7,Drv,15,22,18,17.6455,5,no
2146,TOYOTA 4Runner,4.7,(8 cyl),Auto-L5,2WD,Gasoline,CA,U2,8TYXT04.7BEM,SUV,7,Drv,15,19,17,21.5479,4,no
2147,TOYOTA 4Runner,4.7,(8 cyl),Auto-L5,4WD,Gasoline,CA,U2,8TYXT04.7BES,SUV,7,Drv,14,17,15,19.8881,3,no
2148,TOYOTA 4Runner,4.0,(6 cyl),Auto-L5,2WD,Gasoline,FA,B5,8TYXT04.0AEM,SUV,6,Drv,16,21,18,23.4219,5,no
2149,TOYOTA 4Runner,4.0,(6 cyl),Auto-L5,4WD,Gasoline,FA,B5,8TYXT04.0AEM,SUV,6,Drv,16,20,17,22.3886,4,no
2150,TOYOTA 4Runner,4.0,(6 cyl),Auto-L5,2WD,Gasoline,CA,L2,8TYXT04.0AEM,SUV,6,Drv,16,21,18,23.4219,5,no
2151,TOYOTA 4Runner,4.0,(6 cyl),Auto-L5,4WD,Gasoline,CA,L2,8TYXT04.0AEM,SUV,6,Drv,16,20,17,22.3886,4,no
2152,TOYOTA 4Runner,4.7,(8 cyl),Auto-L5,2WD,Gasoline,FA,B5,8TYXT04.7BEM,SUV,6,Drv,15,19,17,21.5479,4,no
2153,TOYOTA 4Runner,4.7,(8 cyl),Auto-L5,4WD,Gasoline,FA,B5,8TYXT04.7BES,SUV,6,Drv,14,17,15,19.8881,3,no
2154,TOYOTA Avalon,3.5,(6 cyl),Auto-S6,2WD,Gasoline,CA,U2,8TYXV03.5BEA,large car,7,Drv,19,28,22,29.3877,6,yes
2155,TOYOTA Avalon,3.5,(6 cyl),Auto-S6,2WD,Gasoline,FA,B5,8TYXV03.5BEA,large car,6,Drv,19,28,22,29.3877,6,no
2156,TOYOTA Camry,2.4,(4 cyl),Auto-L5,2WD,Gasoline,CA,S2,8TYXV02.4HX2,midsize car,9.5,Drv,21,31,25,32.8941,7,yes
2157,TOYOTA Camry,2.4,(4 cyl),Man-5,2WD,Gasoline,CA,U2,8TYXV02.4BEA,midsize car,7,Drv,21,31,25,32.4557,7,yes
2158,TOYOTA Camry,2.4,(4 cyl),Auto-L5,2WD,Gasoline,CA,U2,8TYXV02.4BEA,midsize car,7,Drv,21,31,25,32.8941,7,yes
2159,TOYOTA Camry,3.5,(6 cyl),Auto-S6,2WD,Gasoline,CA,U2,8TYXV03.5BEA,midsize car,7,Drv,19,28,22,29.3877,6,yes
2160,TOYOTA Camry,2.4,(4 cyl),Man-5,2WD,Gasoline,FA,B5,8TYXV02.4BEA,midsize car,6,Drv,21,31,25,32.4557,7,yes
2161,TOYOTA Camry,2.4,(4 cyl),Auto-L5,2WD,Gasoline,FA,B5,8TYXV02.4BEA,midsize car,6,Drv,21,31,25,32.8941,7,yes
2162,TOYOTA Camry,3.5,(6 cyl),Auto-S6,2WD,Gasoline,FA,B5,8TYXV03.5BEA,midsize car,6,Drv,19,28,22,29.3877,6,no
2163,TOYOTA Camry Hybrid,2.4,(4 cyl),Auto-AV,2WD,Gasoline,CA,S2,8TYXV02.4HC3,midsize car,9.5,Drv,33,34,34,45.9416,9,yes
2164,TOYOTA Camry Hybrid,2.4,(4 cyl),Auto-AV,2WD,Gasoline,FA,B3,8TYXV02.4HC3,midsize car,8,Drv,33,34,34,45.9416,9,yes
2165,TOYOTA Corolla,1.8,(4 cyl),Auto-L4,2WD,Gasoline,CA,U2,8TYXV01.8BEA,small car,7,Drv,26,35,29,39.1089,8,yes
2166,TOYOTA Corolla,1.8,(4 cyl),Man-5,2WD,Gasoline,CA,U2,8TYXV01.8BEA,small car,7,Drv,28,37,31,41.7571,9,yes
2167,TOYOTA Corolla,1.8,(4 cyl),Auto-L4,2WD,Gasoline,FA,B5,8TYXV01.8BEA,small car,6,Drv,26,35,29,39.1089,8,yes
2168,TOYOTA Corolla,1.8,(4 cyl),Man-5,2WD,Gasoline,FA,B5,8TYXV01.8BEA,small car,6,Drv,28,37,31,41.7571,9,yes
2169,TOYOTA FJ Cruiser,4.0,(6 cyl),Auto-L5,2WD,Gasoline,FA,B5,8TYXT04.0AEM,SUV,6,Drv,16,20,18,23.3541,5,no
2170,TOYOTA FJ Cruiser,4.0,(6 cyl),Man-6,4WD,Gasoline,FA,B5,8TYXT04.0AEM,SUV,6,Drv,15,18,16,20.5027,4,no
2171,TOYOTA FJ Cruiser,4.0,(6 cyl),Auto-L5,4WD,Gasoline,FA,B5,8TYXT04.0AEM,SUV,6,Drv,16,20,17,22.3886,4,no
2172,TOYOTA FJ Cruiser,4.0,(6 cyl),Auto-L5,2WD,Gasoline,CA,L2,8TYXT04.0AEM,SUV,6,Drv,16,20,18,23.3541,5,no
2173,TOYOTA FJ Cruiser,4.0,(6 cyl),Man-6,4WD,Gasoline,CA,L2,8TYXT04.0AEM,SUV,6,Drv,15,18,16,20.5027,4,no
2174,TOYOTA FJ Cruiser,4.0,(6 cyl),Auto-L5,4WD,Gasoline,CA,L2,8TYXT04.0AEM,SUV,6,Drv,16,20,17,22.3886,4,no
2175,TOYOTA Highlander,3.5,(6 cyl),Auto-S5,2WD,Gasoline,CA,U2,8TYXT03.5BEM,SUV,7,Drv,18,24,20,25.9861,6,yes
2176,TOYOTA Highlander,3.5,(6 cyl),Auto-S5,4WD,Gasoline,CA,U2,8TYXT03.5BEM,SUV,7,Drv,17,23,19,24.8013,5,no
2177,TOYOTA Highlander,3.5,(6 cyl),Auto-S5,2WD,Gasoline,FA,B5,8TYXT03.5BEM,SUV,6,Drv,18,24,20,25.9861,6,no
2178,TOYOTA Highlander,3.5,(6 cyl),Auto-S5,4WD,Gasoline,FA,B5,8TYXT03.5BEM,SUV,6,Drv,17,23,19,24.8013,5,no
2179,TOYOTA Highlander Hybrid,3.3,(6 cyl),Auto-AV,4WD,Gasoline,CA,S2,8TYXT03.3CC4,SUV,9,Drv,27,25,26,35.1911,8,yes
2180,TOYOTA Highlander Hybrid,3.3,(6 cyl),Auto-AV,4WD,Gasoline,FA,B3,8TYXT03.3CC4,SUV,8,Drv,27,25,26,35.1911,8,yes
2181,TOYOTA Land Cruiser,5.7,(8 cyl),Auto-S6,4WD,Gasoline,CA,U2,8TYXT05.7BEX,SUV,7,Drv,13,18,15,18.9488,3,no
2182,TOYOTA Land Cruiser,5.7,(8 cyl),Auto-S6,4WD,Gasoline,FA,B5,8TYXT05.7BEX,SUV,6,Drv,13,18,15,18.9488,3,no
2183,TOYOTA Matrix,1.8,(4 cyl),Auto-L4,2WD,Gasoline,CA,U2,8TYXV01.8BEA,station wagon,7,Drv,25,31,27,36.1181,8,yes
2184,TOYOTA Matrix,1.8,(4 cyl),Man-5,2WD,Gasoline,CA,U2,8TYXV01.8BEA,station wagon,7,Drv,26,33,29,38.0931,8,yes
2185,TOYOTA Matrix,1.8,(4 cyl),Auto-L4,2WD,Gasoline,FA,B5,8TYXV01.8BEA,station wagon,6,Drv,25,31,27,36.1181,8,yes
2186,TOYOTA Matrix,1.8,(4 cyl),Man-5,2WD,Gasoline,FA,B5,8TYXV01.8BEA,station wagon,6,Drv,26,33,29,38.0931,8,yes
2187,TOYOTA Prius,1.5,(4 cyl),Auto-AV,2WD,Gasoline,CA,S2,8TYXV01.5HC3,midsize car,9.5,Drv,48,45,46,65.7778,10,yes
2188,TOYOTA Prius,1.5,(4 cyl),Auto-AV,2WD,Gasoline,FA,B3,8TYXV01.5HC3,midsize car,8,Drv,48,45,46,65.7778,10,yes
2189,TOYOTA RAV4,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,U2,8TYXT02.4BEH,SUV,7,Drv,21,27,24,30.9485,7,yes
2190,TOYOTA RAV4,2.4,(4 cyl),Auto-L4,4WD,Gasoline,CA,U2,8TYXT02.4BEM,SUV,7,Drv,20,25,22,29.2409,6,yes
2191,TOYOTA RAV4,3.5,(6 cyl),Auto-L5,2WD,Gasoline,CA,U2,8TYXT03.5BEM,SUV,7,Drv,19,27,22,28.9095,6,yes
2192,TOYOTA RAV4,3.5,(6 cyl),Auto-L5,4WD,Gasoline,CA,U2,8TYXT03.5BEM,SUV,7,Drv,19,26,21,27.9374,6,yes
2193,TOYOTA RAV4,2.4,(4 cyl),Auto-L4,2WD,Gasoline,FA,B5,8TYXT02.4BEH,SUV,6,Drv,21,27,24,30.9485,7,yes
2194,TOYOTA RAV4,2.4,(4 cyl),Auto-L4,4WD,Gasoline,FA,B5,8TYXT02.4BEM,SUV,6,Drv,20,25,22,29.2409,6,no
2195,TOYOTA RAV4,3.5,(6 cyl),Auto-L5,2WD,Gasoline,FA,B5,8TYXT03.5BEM,SUV,6,Drv,19,27,22,28.9095,6,no
2196,TOYOTA RAV4,3.5,(6 cyl),Auto-L5,4WD,Gasoline,FA,B5,8TYXT03.5BEM,SUV,6,Drv,19,26,21,27.9374,6,no
2197,TOYOTA Scion TC,2.4,(4 cyl),Man-5,2WD,Gasoline,CA,U2,8TYXV02.4BEB,small car,7,Drv,20,27,23,30.0621,7,yes
2198,TOYOTA Scion TC,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,U2,8TYXV02.4BEB,small car,7,Drv,21,29,24,30.9139,7,yes
2199,TOYOTA Scion TC,2.4,(4 cyl),Man-5,2WD,Gasoline,FA,B5,8TYXV02.4BEB,small car,6,Drv,20,27,23,30.0621,7,yes
2200,TOYOTA Scion TC,2.4,(4 cyl),Auto-L4,2WD,Gasoline,FA,B5,8TYXV02.4BEB,small car,6,Drv,21,29,24,30.9139,7,yes
2201,TOYOTA Scion XB,2.4,(4 cyl),Auto-S4,2WD,Gasoline,CA,U2,8TYXV02.4BEB,station wagon,7,Drv,22,28,24,31.5448,7,yes
2202,TOYOTA Scion XB,2.4,(4 cyl),Man-5,2WD,Gasoline,CA,U2,8TYXV02.4BEB,station wagon,7,Drv,22,28,24,31.7078,7,yes
2203,TOYOTA Scion XB,2.4,(4 cyl),Auto-S4,2WD,Gasoline,FA,B5,8TYXV02.4BEB,station wagon,6,Drv,22,28,24,31.5448,7,yes
2204,TOYOTA Scion XB,2.4,(4 cyl),Man-5,2WD,Gasoline,FA,B5,8TYXV02.4BEB,station wagon,6,Drv,22,28,24,31.7078,7,yes
2205,TOYOTA Scion XD,1.8,(4 cyl),Auto-L4,2WD,Gasoline,CA,L2,8TYXV01.8AJA,small car,6,Drv,26,32,28,37.8849,8,yes
2206,TOYOTA Scion XD,1.8,(4 cyl),Man-5,2WD,Gasoline,CA,L2,8TYXV01.8AJA,small car,6,Drv,27,33,29,39.3004,8,yes
2207,TOYOTA Scion XD,1.8,(4 cyl),Auto-L4,2WD,Gasoline,FA,B8,8TYXV01.8AJA,small car,3,Drv,26,32,28,37.8849,8,no
2208,TOYOTA Scion XD,1.8,(4 cyl),Man-5,2WD,Gasoline,FA,B8,8TYXV01.8AJA,small car,3,Drv,27,33,29,39.3004,8,no
2209,TOYOTA Sequoia,4.7,(8 cyl),Auto-S5,2WD,Gasoline,CA,U2,8TYXT04.7BGX,SUV,7,Drv,14,17,15,19.3628,3,no
2210,TOYOTA Sequoia,4.7,(8 cyl),Auto-S5,4WD,Gasoline,CA,U2,8TYXT04.7BGX,SUV,7,Drv,13,16,14,18.5988,2,no
2211,TOYOTA Sequoia,5.7,(8 cyl),Auto-S6,2WD,Gasoline,CA,U2,8TYXT05.7BEX,SUV,7,Drv,14,19,15,19.9352,3,no
2212,TOYOTA Sequoia,5.7,(8 cyl),Auto-S6,4WD,Gasoline,CA,U2,8TYXT05.7BEX,SUV,7,Drv,13,18,15,18.8887,3,no
2213,TOYOTA Sequoia,4.7,(8 cyl),Auto-S5,2WD,Gasoline,FA,B5,8TYXT04.7BGX,SUV,6,Drv,14,17,15,19.3628,3,no
2214,TOYOTA Sequoia,4.7,(8 cyl),Auto-S5,4WD,Gasoline,FA,B5,8TYXT04.7BGX,SUV,6,Drv,13,16,14,18.5988,2,no
2215,TOYOTA Sequoia,5.7,(8 cyl),Auto-S6,2WD,Gasoline,FA,B5,8TYXT05.7BEX,SUV,6,Drv,14,19,15,19.9352,3,no
2216,TOYOTA Sequoia,5.7,(8 cyl),Auto-S6,4WD,Gasoline,FA,B5,8TYXT05.7BEX,SUV,6,Drv,13,18,15,18.8887,3,no
2217,TOYOTA Sienna,3.5,(6 cyl),Auto-L5,2WD,Gasoline,CA,U2,8TYXT03.5BEM,minivan,7,Drv,17,23,19,26.4632,5,no
2218,TOYOTA Sienna,3.5,(6 cyl),Auto-L5,4WD,Gasoline,CA,U2,8TYXT03.5BEM,minivan,7,Drv,16,21,18,23.0032,5,no
2219,TOYOTA Sienna,3.5,(6 cyl),Auto-L5,2WD,Gasoline,FA,B5,8TYXT03.5BEM,minivan,6,Drv,17,23,19,26.4632,5,no
2220,TOYOTA Sienna,3.5,(6 cyl),Auto-L5,4WD,Gasoline,FA,B5,8TYXT03.5BEM,minivan,6,Drv,16,21,18,23.0032,5,no
2221,TOYOTA Solara,2.4,(4 cyl),Man-5,2WD,Gasoline,CA,U2,8TYXV02.4BEA,small car,7,Drv,21,31,25,32.4557,7,yes
2222,TOYOTA Solara,2.4,(4 cyl),Auto-S5,2WD,Gasoline,CA,U2,8TYXV02.4BEA,small car,7,Drv,22,31,25,33.0168,7,yes
2223,TOYOTA Solara,3.3,(6 cyl),Auto-S5,2WD,Gasoline,CA,U2,8TYXV03.3BEA,small car,7,Drv,18,27,21,27.7565,6,yes
2224,TOYOTA Solara,2.4,(4 cyl),Man-5,2WD,Gasoline,FA,B5,8TYXV02.4BEA,small car,6,Drv,21,31,25,32.4557,7,yes
2225,TOYOTA Solara,2.4,(4 cyl),Auto-S5,2WD,Gasoline,FA,B5,8TYXV02.4BEA,small car,6,Drv,22,31,25,33.0168,7,yes
2226,TOYOTA Solara,3.3,(6 cyl),Auto-S5,2WD,Gasoline,FA,B5,8TYXV03.3BEA,small car,6,Drv,18,27,21,27.7565,6,no
2227,TOYOTA Solara Convertible,3.3,(6 cyl),Auto-S5,2WD,Gasoline,CA,U2,8TYXV03.3BEA,small car,7,Drv,18,26,21,27.1873,6,yes
2228,TOYOTA Solara Convertible,3.3,(6 cyl),Auto-S5,2WD,Gasoline,FA,B5,8TYXV03.3BEA,small car,6,Drv,18,26,21,27.1873,6,no
2229,TOYOTA Tacoma,2.7,(4 cyl),Auto-L4,2WD,Gasoline,FA,B5,8TYXT02.7AEH,pickup,6,Drv,19,25,21,27.5684,6,no
2230,TOYOTA Tacoma,2.7,(4 cyl),Man-5,2WD,Gasoline,FA,B5,8TYXT02.7AEH,pickup,6,Drv,20,25,22,29.1807,6,no
2231,TOYOTA Tacoma,2.7,(4 cyl),Auto-L4,2WD,Gasoline,FA,B5,8TYXT02.7AEM,pickup,6,Drv,19,25,21,27.5684,6,no
2232,TOYOTA Tacoma,2.7,(4 cyl),Man-5,2WD,Gasoline,FA,B5,8TYXT02.7AEM,pickup,6,Drv,20,25,22,29.1807,6,no
2233,TOYOTA Tacoma,2.7,(4 cyl),Man-5,4WD,Gasoline,FA,B5,8TYXT02.7AEM,pickup,6,Drv,17,22,19,24.714,5,no
2234,TOYOTA Tacoma,2.7,(4 cyl),Auto-L4,2WD,Gasoline,CA,L2,8TYXT02.7AEH,pickup,6,Drv,19,25,21,27.5684,6,no
2235,TOYOTA Tacoma,2.7,(4 cyl),Man-5,2WD,Gasoline,CA,L2,8TYXT02.7AEH,pickup,6,Drv,20,25,22,29.1807,6,no
2236,TOYOTA Tacoma,2.7,(4 cyl),Auto-L4,2WD,Gasoline,CA,L2,8TYXT02.7AEM,pickup,6,Drv,19,25,21,27.5684,6,no
2237,TOYOTA Tacoma,2.7,(4 cyl),Man-5,2WD,Gasoline,CA,L2,8TYXT02.7AEM,pickup,6,Drv,20,25,22,29.1807,6,no
